cycle,var1,var2,var1_desc,var2_desc,category1,category2,cross_category,transform1,transform2,correlation,abs_correlation,n_samples,original_correlation,improvement
2011-2012,ALQ120Q,SMQ670,How often drink alcohol over past 12 mos,Tried to quit smoking,alcohol,smoking,True,log,inverse,0.3254849152916318,0.3254849152916318,68,0.02397943788382898,0.3015054774078028
2011-2012,BPXSY4,LBXTT3,Systolic: Blood pres (4th rdg) mm Hg,"Triiodothyronine (T3), total (ng/dL)",blood_pressure,laboratory,True,log,inverse,0.32042067430444865,0.32042067430444865,119,0.30862824080366696,0.011792433500781685
2011-2012,SMQ800,BMXWAIST,#days used chewing tobacco -last 5 days,Waist Circumference (cm),smoking,body_measures,True,log,inverse,-0.3191860114421866,0.3191860114421866,61,0.2810418442616247,0.038144167180561905
2011-2012,BMXHT,BPXSY3,Standing Height (cm),Systolic: Blood pres (3rd rdg) mm Hg,body_measures,blood_pressure,True,log,inverse,-0.31429899551437057,0.31429899551437057,6854,0.25212626038876884,0.06217273512560173
2011-2012,BMXHT,BPXSY1,Standing Height (cm),Systolic: Blood pres (1st rdg) mm Hg,body_measures,blood_pressure,True,log,inverse,-0.31214392016573544,0.31214392016573544,6694,0.24382253307629084,0.0683213870894446
2011-2012,DPQ080,SMQ670,Moving or speaking slowly or too fast,Tried to quit smoking,mental_health,smoking,True,log,inverse,0.30197028360971206,0.30197028360971206,73,0.17412222705583352,0.12784805655387854
2011-2012,SMQ830,DR1TZINC,# days used nicotine quit smoking aids?,Zinc (mg),smoking,dietary,True,log,inverse,-0.28880705797180944,0.28880705797180944,30,0.11779124224414246,0.171015815727667
2011-2012,BMXHT,ALQ101,Standing Height (cm),Had at least 12 alcohol drinks/1 yr?,body_measures,alcohol,True,log,inverse,0.28781795633444335,0.28781795633444335,4920,0.27547148718756564,0.012346469146877703
2011-2012,BMXWAIST,SMQ830,Waist Circumference (cm),# days used nicotine quit smoking aids?,body_measures,smoking,True,log,inverse,-0.2840877378547764,0.2840877378547764,31,0.2573093917728767,0.026778346081899718
2011-2012,BMXARML,SMQ830,Upper Arm Length (cm),# days used nicotine quit smoking aids?,body_measures,smoking,True,log,inverse,-0.28380568995833844,0.28380568995833844,32,0.3127757422730815,-0.02897005231474309
2011-2012,SMQ800,BPXSY3,#days used chewing tobacco -last 5 days,Systolic: Blood pres (3rd rdg) mm Hg,smoking,blood_pressure,True,log,inverse,-0.28021044930432665,0.28021044930432665,63,0.28532720878282586,-0.005116759478499211
2011-2012,DPQ100,SMQ785,Difficulty these problems have caused,When did resp. smoke last cigar?,mental_health,smoking,True,log,inverse,0.2775584038052557,0.2775584038052557,81,0.3448049189306861,-0.0672465151254304
2011-2012,DPQ020,SMQ670,"Feeling down, depressed, or hopeless",Tried to quit smoking,mental_health,smoking,True,log,inverse,0.27385159148452254,0.27385159148452254,73,0.19578742359176227,0.07806416789276027
