cycle,var1,var2,var1_desc,var2_desc,category1,category2,cross_category,transform1,transform2,correlation,abs_correlation,n_samples,original_correlation,improvement
2011-2012,DR1TKCAL,BPXCHR,Energy (kcal),60 sec HR (30 sec HR * 2),dietary,blood_pressure,True,square,log,-0.3365127237128543,0.3365127237128543,1685,0.4068386379299707,-0.07032591421711643
2011-2012,BMXARMC,BPXSY1,Arm Circumference (cm),Systolic: Blood pres (1st rdg) mm Hg,body_measures,blood_pressure,True,square,log,0.33567153342906203,0.33567153342906203,6534,0.33056293245460466,0.005108600974457367
2011-2012,SMQ800,BMXLEG,#days used chewing tobacco -last 5 days,Upper Leg Length (cm),smoking,body_measures,True,square,log,-0.33542196504650773,0.33542196504650773,61,0.34806946089461654,-0.012647495848108814
2011-2012,BPXDI1,BMXBMI,Diastolic: Blood pres (1st rdg) mm Hg,Body Mass Index (kg/m**2),blood_pressure,body_measures,True,square,log,0.33236758366046826,0.33236758366046826,6682,0.3000255534085994,0.03234203025186888
2011-2012,SMQ830,PAQ620,# days used nicotine quit smoking aids?,Moderate work activity,smoking,physical_activity,True,square,log,-0.3298859141040033,0.3298859141040033,32,0.33487793241617014,-0.004992018312166835
2011-2012,BPXDI2,BMXBMI,Diastolic: Blood pres (2nd rdg) mm Hg,Body Mass Index (kg/m**2),blood_pressure,body_measures,True,square,log,0.32309000774076047,0.32309000774076047,6833,0.28721975522839255,0.03587025251236792
2011-2012,SMQ800,BMXSAD1,#days used chewing tobacco -last 5 days,Sagittal Abdominal Diameter 1st (cm),smoking,body_measures,True,square,log,0.32067918448220717,0.32067918448220717,59,0.31137520296160315,0.009303981520604021
2011-2012,BMXARML,URXMU4,Upper Arm Length (cm),"1,3-dimethyluric acid (umol/L)",body_measures,laboratory,True,square,log,0.3176091049848657,0.3176091049848657,2312,0.07429466278584128,0.24331444219902443
2011-2012,BPXDI2,BMXSAD3,Diastolic: Blood pres (2nd rdg) mm Hg,Sagittal Abdominal Diameter 3rd (cm),blood_pressure,body_measures,True,square,log,0.31664331612120744,0.31664331612120744,375,0.2605571168021218,0.05608619931908565
2011-2012,DR1TRET,SMQ830,Retinol (mcg),# days used nicotine quit smoking aids?,dietary,smoking,True,square,log,-0.31526213616016147,0.31526213616016147,30,0.09082547050066513,0.22443666565949633
2011-2012,BPXSY4,LBXTT3,Systolic: Blood pres (4th rdg) mm Hg,"Triiodothyronine (T3), total (ng/dL)",blood_pressure,laboratory,True,square,log,-0.3152293529082127,0.3152293529082127,119,0.30862824080366696,0.0066011121045457255
2011-2012,SMQ800,BPXSY3,#days used chewing tobacco -last 5 days,Systolic: Blood pres (3rd rdg) mm Hg,smoking,blood_pressure,True,square,log,0.31440151696011226,0.31440151696011226,63,0.28532720878282586,0.0290743081772864
2011-2012,BMXARML,SMQ830,Upper Arm Length (cm),# days used nicotine quit smoking aids?,body_measures,smoking,True,square,log,0.312938849148603,0.312938849148603,32,0.3127757422730815,0.00016310687552145708
2011-2012,BMXWT,BPXSY3,Weight (kg),Systolic: Blood pres (3rd rdg) mm Hg,body_measures,blood_pressure,True,square,log,0.31265022133242465,0.31265022133242465,6853,0.33683674495467236,-0.024186523622247713
2011-2012,BMXHT,URXMU4,Standing Height (cm),"1,3-dimethyluric acid (umol/L)",body_measures,laboratory,True,square,log,0.31156018551581466,0.31156018551581466,2375,0.08366540322934515,0.2278947822864695
2011-2012,SMQ800,BMXWAIST,#days used chewing tobacco -last 5 days,Waist Circumference (cm),smoking,body_measures,True,square,log,0.3069095602250664,0.3069095602250664,61,0.2810418442616247,0.025867715963441673
2011-2012,BMXARMC,URXMU4,Arm Circumference (cm),"1,3-dimethyluric acid (umol/L)",body_measures,laboratory,True,square,log,0.3039735013607426,0.3039735013607426,2312,0.054432287891283786,0.2495412134694588
2011-2012,BMXSAD2,SMQ800,Sagittal Abdominal Diameter 2nd (cm),#days used chewing tobacco -last 5 days,body_measures,smoking,True,square,log,0.30374637543982247,0.30374637543982247,59,0.3200241273375962,-0.01627775189777375
