cycle,var1,var2,var1_desc,var2_desc,category1,category2,cross_category,transform1,transform2,correlation,abs_correlation,n_samples,original_correlation,improvement
2011-2012,BPXSY4,BMXWAIST,Systolic: Blood pres (4th rdg) mm Hg,Waist Circumference (cm),blood_pressure,body_measures,True,square,sqrt,0.3389347279566153,0.3389347279566153,427,0.35994758889445067,-0.021012860937835387
2011-2012,DR1TKCAL,BPXCHR,Energy (kcal),60 sec HR (30 sec HR * 2),dietary,blood_pressure,True,square,sqrt,-0.3384514666388015,0.3384514666388015,1685,0.4068386379299707,-0.06838717129116922
2011-2012,BPXDI4,BMXSAD2,Diastolic: Blood pres (4th rdg) mm Hg,Sagittal Abdominal Diameter 2nd (cm),blood_pressure,body_measures,True,square,sqrt,0.33839044116948735,0.33839044116948735,415,0.3083687923415817,0.030021648827905645
2011-2012,ALQ130,SMQ800,Avg # alcoholic drinks/day - past 12 mos,#days used chewing tobacco -last 5 days,alcohol,smoking,True,square,sqrt,-0.33711865180284306,0.33711865180284306,47,0.28863229426740833,0.04848635753543473
2011-2012,SMQ800,BMXLEG,#days used chewing tobacco -last 5 days,Upper Leg Length (cm),smoking,body_measures,True,square,sqrt,-0.33619923670388735,0.33619923670388735,61,0.34806946089461654,-0.011870224190729195
2011-2012,BPXDI1,BMXSAD3,Diastolic: Blood pres (1st rdg) mm Hg,Sagittal Abdominal Diameter 3rd (cm),blood_pressure,body_measures,True,square,sqrt,0.3305724355134149,0.3305724355134149,370,0.30771348244138264,0.022858953072032284
2011-2012,SMQ830,PAQ620,# days used nicotine quit smoking aids?,Moderate work activity,smoking,physical_activity,True,square,sqrt,-0.3298859141040031,0.3298859141040031,32,0.33487793241617014,-0.004992018312167057
2011-2012,BMXHT,BPXDI1,Standing Height (cm),Diastolic: Blood pres (1st rdg) mm Hg,body_measures,blood_pressure,True,square,sqrt,0.32647616882251385,0.32647616882251385,6694,0.35714858800065274,-0.0306724191781389
2011-2012,BMXARMC,BPXSY3,Arm Circumference (cm),Systolic: Blood pres (3rd rdg) mm Hg,body_measures,blood_pressure,True,square,sqrt,0.32634328293714293,0.32634328293714293,6686,0.335225637029223,-0.008882354092080047
2011-2012,BMXARMC,BPXSY1,Arm Circumference (cm),Systolic: Blood pres (1st rdg) mm Hg,body_measures,blood_pressure,True,square,sqrt,0.32225753325783124,0.32225753325783124,6534,0.33056293245460466,-0.008305399196773422
2011-2012,BPXDI1,BMXBMI,Diastolic: Blood pres (1st rdg) mm Hg,Body Mass Index (kg/m**2),blood_pressure,body_measures,True,square,sqrt,0.3196714635376912,0.3196714635376912,6682,0.3000255534085994,0.019645910129091837
2011-2012,BMXARML,SMQ830,Upper Arm Length (cm),# days used nicotine quit smoking aids?,body_measures,smoking,True,square,sqrt,0.31937554875971563,0.31937554875971563,32,0.3127757422730815,0.006599806486634108
2011-2012,PAQ710,SMQ670,Hours watch TV or videos past 30 days,Tried to quit smoking,physical_activity,smoking,True,square,sqrt,0.31454754078124514,0.31454754078124514,122,0.25866721253582275,0.055880328245422384
2011-2012,DR2TVB2,DR1TVB2,Riboflavin (Vitamin B2) (mg),Riboflavin (Vitamin B2) (mg),dietary,dietary,False,square,sqrt,0.3133721175637542,0.3133721175637542,7486,0.4465038746118304,-0.13313175704807617
2011-2012,BMXHT,BPXDI2,Standing Height (cm),Diastolic: Blood pres (2nd rdg) mm Hg,body_measures,blood_pressure,True,square,sqrt,0.3121746948813411,0.3121746948813411,6846,0.35024961797753357,-0.03807492309619248
2011-2012,BPXSY1,SMQ830,Systolic: Blood pres (1st rdg) mm Hg,# days used nicotine quit smoking aids?,blood_pressure,smoking,True,square,sqrt,0.31190087544174555,0.31190087544174555,32,0.3365082670773893,-0.02460739163564374
2011-2012,BPXDI2,BMXBMI,Diastolic: Blood pres (2nd rdg) mm Hg,Body Mass Index (kg/m**2),blood_pressure,body_measures,True,square,sqrt,0.3114194114270343,0.3114194114270343,6833,0.28721975522839255,0.024199656198641728
2011-2012,BPXSY4,LBXTT3,Systolic: Blood pres (4th rdg) mm Hg,"Triiodothyronine (T3), total (ng/dL)",blood_pressure,laboratory,True,square,sqrt,-0.3104309733676614,0.3104309733676614,119,0.30862824080366696,0.0018027325639944358
2011-2012,SMQ800,BMXSAD1,#days used chewing tobacco -last 5 days,Sagittal Abdominal Diameter 1st (cm),smoking,body_measures,True,square,sqrt,0.31002522933769966,0.31002522933769966,59,0.31137520296160315,-0.0013499736239034887
2011-2012,BPXDI2,BMXSAD3,Diastolic: Blood pres (2nd rdg) mm Hg,Sagittal Abdominal Diameter 3rd (cm),blood_pressure,body_measures,True,square,sqrt,0.3096484425558016,0.3096484425558016,375,0.2605571168021218,0.049091325753679804
2011-2012,SMQ800,BPXSY3,#days used chewing tobacco -last 5 days,Systolic: Blood pres (3rd rdg) mm Hg,smoking,blood_pressure,True,square,sqrt,0.30893171895321475,0.30893171895321475,63,0.28532720878282586,0.023604510170388893
