cycle,var1,var2,var1_desc,var2_desc,category1,category2,cross_category,transform1,transform2,correlation,abs_correlation,n_samples,original_correlation,improvement
2011-2012,BMXARMC,BPXDI4,Arm Circumference (cm),Diastolic: Blood pres (4th rdg) mm Hg,body_measures,blood_pressure,True,original,square,0.33160655088919583,0.33160655088919583,430,0.31279993615389845,0.018806614735297378
2011-2012,BPXSY4,BMXWAIST,Systolic: Blood pres (4th rdg) mm Hg,Waist Circumference (cm),blood_pressure,body_measures,True,original,square,0.33130982194408287,0.33130982194408287,427,0.35994758889445067,-0.028637766950367793
2011-2012,BMXARML,BPXDI2,Upper Arm Length (cm),Diastolic: Blood pres (2nd rdg) mm Hg,body_measures,blood_pressure,True,original,square,0.32630050616667017,0.32630050616667017,6677,0.33590404677011887,-0.009603540603448701
2011-2012,BPXSY4,PAD615,Systolic: Blood pres (4th rdg) mm Hg,Minutes vigorous-intensity work,blood_pressure,physical_activity,True,original,square,-0.3175493593273973,0.3175493593273973,41,0.32119980548431726,-0.003650446156919951
2011-2012,DPQ100,SMQ785,Difficulty these problems have caused,When did resp. smoke last cigar?,mental_health,smoking,True,original,square,-0.3148206088095087,0.3148206088095087,81,0.3448049189306861,-0.029984310121177415
2011-2012,BPXML1,SMQ830,MIL: maximum inflation levels (mm Hg),# days used nicotine quit smoking aids?,blood_pressure,smoking,True,original,square,0.3144012933205403,0.3144012933205403,32,0.28839833522410674,0.02600295809643355
2011-2012,SLD010H,PAQ710,How much sleep do you get (hours)?,Hours watch TV or videos past 30 days,sleep,physical_activity,True,original,square,0.3096553146093263,0.3096553146093263,6166,0.2929108519055314,0.016744462703794927
2011-2012,SMQ800,ALQ141Q,#days used chewing tobacco -last 5 days,# days have 4/5 drinks - past 12 mos,smoking,alcohol,True,original,square,-0.3090975552756236,0.3090975552756236,47,0.2833297247379048,0.025767830537718805
2011-2012,BMXARML,BPXSY3,Upper Arm Length (cm),Systolic: Blood pres (3rd rdg) mm Hg,body_measures,blood_pressure,True,original,square,0.30786594042416876,0.30786594042416876,6684,0.3409568870253039,-0.03309094660113515
2011-2012,BPXML1,BMXWAIST,MIL: maximum inflation levels (mm Hg),Waist Circumference (cm),blood_pressure,body_measures,True,original,square,0.3074226603846214,0.3074226603846214,6761,0.3286226455011095,-0.021199985116488074
2011-2012,BMXSAD2,SMQ800,Sagittal Abdominal Diameter 2nd (cm),#days used chewing tobacco -last 5 days,body_measures,smoking,True,original,square,0.3055477963955588,0.3055477963955588,59,0.3200241273375962,-0.01447633094203743
2011-2012,BMXARML,SMQ830,Upper Arm Length (cm),# days used nicotine quit smoking aids?,body_measures,smoking,True,original,square,0.3049471720802586,0.3049471720802586,32,0.3127757422730815,-0.007828570192822903
2011-2012,BMXWT,BPXSY3,Weight (kg),Systolic: Blood pres (3rd rdg) mm Hg,body_measures,blood_pressure,True,original,square,0.3030018030076098,0.3030018030076098,6853,0.33683674495467236,-0.03383494194706255
