cycle,var1,var2,var1_desc,var2_desc,category1,category2,cross_category,transform1,transform2,correlation,abs_correlation,n_samples,original_correlation,improvement
2011-2012,BMXARMC,URXMU4,Arm Circumference (cm),"1,3-dimethyluric acid (umol/L)",body_measures,laboratory,True,inverse,log,-0.37114676101267113,0.37114676101267113,2312,0.054432287891283786,0.31671447312138734
2011-2012,SMQ800,BMXLEG,#days used chewing tobacco -last 5 days,Upper Leg Length (cm),smoking,body_measures,True,inverse,log,0.3659364735583347,0.3659364735583347,61,0.34806946089461654,0.01786701266371815
2011-2012,BPXSY4,BMXARMC,Systolic: Blood pres (4th rdg) mm Hg,Arm Circumference (cm),blood_pressure,body_measures,True,inverse,log,-0.3656684313998986,0.3656684313998986,430,0.29499075216557424,0.07067767923432433
2011-2012,BMXSAD2,SMQ800,Sagittal Abdominal Diameter 2nd (cm),#days used chewing tobacco -last 5 days,body_measures,smoking,True,inverse,log,-0.35048763831001506,0.35048763831001506,59,0.3200241273375962,0.03046351097241884
2011-2012,DR1TKCAL,BPXCHR,Energy (kcal),60 sec HR (30 sec HR * 2),dietary,blood_pressure,True,inverse,log,0.34741783987702973,0.34741783987702973,1685,0.4068386379299707,-0.05942079805294098
2011-2012,BPXSY4,BMXARML,Systolic: Blood pres (4th rdg) mm Hg,Upper Arm Length (cm),blood_pressure,body_measures,True,inverse,log,-0.34666067069245393,0.34666067069245393,430,0.2949753789106913,0.05168529178176262
2011-2012,BPXSY4,BMXBMI,Systolic: Blood pres (4th rdg) mm Hg,Body Mass Index (kg/m**2),blood_pressure,body_measures,True,inverse,log,-0.34408638298089284,0.34408638298089284,442,0.27024928886416316,0.07383709411672967
2011-2012,BMXARML,URXMU4,Upper Arm Length (cm),"1,3-dimethyluric acid (umol/L)",body_measures,laboratory,True,inverse,log,-0.33947128164755247,0.33947128164755247,2312,0.07429466278584128,0.2651766188617112
2011-2012,BMXSAD1,URXMU4,Sagittal Abdominal Diameter 1st (cm),"1,3-dimethyluric acid (umol/L)",body_measures,laboratory,True,inverse,log,-0.33715372740503785,0.33715372740503785,2109,0.049200294880119406,0.28795343252491845
2011-2012,BMXWAIST,SMQ830,Waist Circumference (cm),# days used nicotine quit smoking aids?,body_measures,smoking,True,inverse,log,-0.3368926998110523,0.3368926998110523,31,0.2573093917728767,0.0795833080381756
